distance,pair,value
1,7_8,539
2,2_4,504.4
3,2_5,484.8
4,2_6,558
5,1_6,536
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,6_7,590
2,6_8,534.5
3,4_7,611.6
4,1_5,535.8
5,3_8,482.8
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,1_2,612.2
2,5_7,558.2
3,3_6,515.4
4,4_8,515.2
5,4_9,518
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,2_3,697.6
2,6_8,534.5
3,2_5,484.8
4,3_7,535
5,1_6,536
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,8_9,670
2,3_5,474.4
3,2_5,484.8
4,3_7,535
5,4_9,518
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,8_9,670
2,6_8,534.5
3,5_8,457.4
4,5_9,445
5,3_8,482.8
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,8_9,670
2,6_8,534.5
3,1_4,538
4,4_8,515.2
5,4_9,518
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,6_7,590
2,2_4,504.4
3,4_7,611.6
4,4_8,515.2
5,4_9,518
6,2_8,538.2
7,2_9,507.4
8,1_9,572.8
1,5_6,511.75
2,7_9,568.8
3,5_8,457.4
4,2_6,558
5,4_9,518
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,3_4,579.2
2,2_4,504.4
3,5_8,457.4
4,1_5,535.8
5,3_8,482.8
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,6_7,590
2,5_7,558.2
3,3_6,515.4
4,2_6,558
5,3_8,482.8
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,3_4,579.2
2,3_5,474.4
3,6_9,554.4
4,4_8,515.2
5,4_9,518
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,6_7,590
2,4_6,529
3,1_4,538
4,5_9,445
5,1_6,536
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,1_2,612.2
2,3_5,474.4
3,5_8,457.4
4,2_6,558
5,2_7,502
6,2_8,538.2
7,2_9,507.4
8,1_9,572.8
1,8_9,670
2,1_3,485.2
3,2_5,484.8
4,4_8,515.2
5,1_6,536
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,2_3,697.6
2,1_3,485.2
3,6_9,554.4
4,5_9,445
5,2_7,502
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,6_7,590
2,2_4,504.4
3,6_9,554.4
4,2_6,558
5,4_9,518
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,5_6,511.75
2,7_9,568.8
3,2_5,484.8
4,1_5,535.8
5,2_7,502
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,7_8,539
2,5_7,558.2
3,2_5,484.8
4,2_6,558
5,3_8,482.8
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,3_4,579.2
2,5_7,558.2
3,1_4,538
4,2_6,558
5,4_9,518
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,4_5,602.6
2,2_4,504.4
3,5_8,457.4
4,5_9,445
5,1_6,536
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,6_7,590
2,7_9,568.8
3,4_7,611.6
4,3_7,535
5,3_8,482.8
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,5_6,511.75
2,7_9,568.8
3,2_5,484.8
4,3_7,535
5,2_7,502
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,1_2,612.2
2,3_5,474.4
3,1_4,538
4,4_8,515.2
5,2_7,502
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,2_3,697.6
2,5_7,558.2
3,3_6,515.4
4,2_6,558
5,4_9,518
6,2_8,538.2
7,2_9,507.4
8,1_9,572.8
1,2_3,697.6
2,1_3,485.2
3,3_6,515.4
4,2_6,558
5,4_9,518
6,2_8,538.2
7,2_9,507.4
8,1_9,572.8
1,2_3,697.6
2,1_3,485.2
3,1_4,538
4,3_7,535
5,1_6,536
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,6_7,590
2,3_5,474.4
3,4_7,611.6
4,1_5,535.8
5,1_6,536
6,2_8,538.2
7,2_9,507.4
8,1_9,572.8
1,7_8,539
2,5_7,558.2
3,3_6,515.4
4,2_6,558
5,2_7,502
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,6_7,590
2,6_8,534.5
3,3_6,515.4
4,4_8,515.2
5,1_6,536
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,5_6,511.75
2,2_4,504.4
3,6_9,554.4
4,5_9,445
5,2_7,502
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,3_4,579.2
2,7_9,568.8
3,1_4,538
4,5_9,445
5,4_9,518
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,8_9,670
2,2_4,504.4
3,4_7,611.6
4,2_6,558
5,2_7,502
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,5_6,511.75
2,7_9,568.8
3,3_6,515.4
4,5_9,445
5,2_7,502
6,2_8,538.2
7,2_9,507.4
8,1_9,572.8
1,7_8,539
2,1_3,485.2
3,2_5,484.8
4,3_7,535
5,4_9,518
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,1_2,612.2
2,7_9,568.8
3,1_4,538
4,4_8,515.2
5,1_6,536
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,8_9,670
2,4_6,529
3,5_8,457.4
4,1_5,535.8
5,3_8,482.8
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,8_9,670
2,4_6,529
3,4_7,611.6
4,1_5,535.8
5,2_7,502
6,2_8,538.2
7,2_9,507.4
8,1_9,572.8
1,2_3,697.6
2,4_6,529
3,5_8,457.4
4,5_9,445
5,4_9,518
6,2_8,538.2
7,2_9,507.4
8,1_9,572.8
1,3_4,579.2
2,6_8,534.5
3,6_9,554.4
4,2_6,558
5,1_6,536
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,8_9,670
2,1_3,485.2
3,2_5,484.8
4,5_9,445
5,1_6,536
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,1_2,612.2
2,1_3,485.2
3,3_6,515.4
4,4_8,515.2
5,1_6,536
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,6_7,590
2,7_9,568.8
3,3_6,515.4
4,1_5,535.8
5,3_8,482.8
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,4_5,602.6
2,2_4,504.4
3,6_9,554.4
4,5_9,445
5,3_8,482.8
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,8_9,670
2,4_6,529
3,6_9,554.4
4,1_5,535.8
5,1_6,536
6,2_8,538.2
7,2_9,507.4
8,1_9,572.8
1,5_6,511.75
2,4_6,529
3,5_8,457.4
4,3_7,535
5,3_8,482.8
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,7_8,539
2,6_8,534.5
3,6_9,554.4
4,4_8,515.2
5,3_8,482.8
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,7_8,539
2,5_7,558.2
3,6_9,554.4
4,5_9,445
5,1_6,536
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,5_6,511.75
2,6_8,534.5
3,5_8,457.4
4,1_5,535.8
5,1_6,536
6,2_8,538.2
7,2_9,507.4
8,1_9,572.8
1,7_8,539
2,5_7,558.2
3,2_5,484.8
4,4_8,515.2
5,1_6,536
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,4_5,602.6
2,1_3,485.2
3,3_6,515.4
4,1_5,535.8
5,3_8,482.8
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,8_9,670
2,2_4,504.4
3,5_8,457.4
4,1_5,535.8
5,2_7,502
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,8_9,670
2,3_5,474.4
3,1_4,538
4,5_9,445
5,1_6,536
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,1_2,612.2
2,6_8,534.5
3,4_7,611.6
4,4_8,515.2
5,1_6,536
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,5_6,511.75
2,6_8,534.5
3,5_8,457.4
4,2_6,558
5,3_8,482.8
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,6_7,590
2,4_6,529
3,6_9,554.4
4,3_7,535
5,3_8,482.8
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,5_6,511.75
2,4_6,529
3,1_4,538
4,2_6,558
5,3_8,482.8
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,4_5,602.6
2,3_5,474.4
3,3_6,515.4
4,4_8,515.2
5,1_6,536
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,7_8,539
2,7_9,568.8
3,4_7,611.6
4,1_5,535.8
5,2_7,502
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,1_2,612.2
2,5_7,558.2
3,5_8,457.4
4,4_8,515.2
5,3_8,482.8
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,4_5,602.6
2,6_8,534.5
3,1_4,538
4,1_5,535.8
5,4_9,518
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,1_2,612.2
2,7_9,568.8
3,6_9,554.4
4,4_8,515.2
5,1_6,536
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,1_2,612.2
2,6_8,534.5
3,6_9,554.4
4,3_7,535
5,4_9,518
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,2_3,697.6
2,4_6,529
3,1_4,538
4,1_5,535.8
5,1_6,536
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,3_4,579.2
2,1_3,485.2
3,4_7,611.6
4,3_7,535
5,3_8,482.8
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,1_2,612.2
2,5_7,558.2
3,6_9,554.4
4,4_8,515.2
5,1_6,536
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,8_9,670
2,6_8,534.5
3,5_8,457.4
4,3_7,535
5,1_6,536
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,4_5,602.6
2,1_3,485.2
3,4_7,611.6
4,3_7,535
5,3_8,482.8
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,8_9,670
2,1_3,485.2
3,6_9,554.4
4,1_5,535.8
5,4_9,518
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,2_3,697.6
2,3_5,474.4
3,3_6,515.4
4,1_5,535.8
5,2_7,502
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,5_6,511.75
2,3_5,474.4
3,4_7,611.6
4,2_6,558
5,3_8,482.8
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,6_7,590
2,1_3,485.2
3,3_6,515.4
4,5_9,445
5,3_8,482.8
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,3_4,579.2
2,2_4,504.4
3,5_8,457.4
4,4_8,515.2
5,1_6,536
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,4_5,602.6
2,7_9,568.8
3,5_8,457.4
4,3_7,535
5,4_9,518
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,5_6,511.75
2,2_4,504.4
3,5_8,457.4
4,5_9,445
5,1_6,536
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,7_8,539
2,6_8,534.5
3,5_8,457.4
4,1_5,535.8
5,1_6,536
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,1_2,612.2
2,2_4,504.4
3,2_5,484.8
4,4_8,515.2
5,2_7,502
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,6_7,590
2,2_4,504.4
3,6_9,554.4
4,3_7,535
5,4_9,518
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,7_8,539
2,5_7,558.2
3,4_7,611.6
4,2_6,558
5,2_7,502
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,1_2,612.2
2,4_6,529
3,5_8,457.4
4,2_6,558
5,1_6,536
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,4_5,602.6
2,2_4,504.4
3,4_7,611.6
4,5_9,445
5,2_7,502
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,6_7,590
2,5_7,558.2
3,4_7,611.6
4,4_8,515.2
5,3_8,482.8
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,3_4,579.2
2,7_9,568.8
3,1_4,538
4,1_5,535.8
5,3_8,482.8
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,5_6,511.75
2,6_8,534.5
3,4_7,611.6
4,2_6,558
5,4_9,518
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,1_2,612.2
2,7_9,568.8
3,6_9,554.4
4,4_8,515.2
5,4_9,518
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,2_3,697.6
2,1_3,485.2
3,5_8,457.4
4,5_9,445
5,1_6,536
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,8_9,670
2,6_8,534.5
3,1_4,538
4,1_5,535.8
5,2_7,502
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,4_5,602.6
2,4_6,529
3,1_4,538
4,5_9,445
5,3_8,482.8
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,7_8,539
2,1_3,485.2
3,6_9,554.4
4,4_8,515.2
5,1_6,536
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,2_3,697.6
2,6_8,534.5
3,1_4,538
4,3_7,535
5,2_7,502
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,6_7,590
2,4_6,529
3,2_5,484.8
4,2_6,558
5,3_8,482.8
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,3_4,579.2
2,5_7,558.2
3,1_4,538
4,1_5,535.8
5,4_9,518
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,3_4,579.2
2,5_7,558.2
3,1_4,538
4,5_9,445
5,2_7,502
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,5_6,511.75
2,2_4,504.4
3,1_4,538
4,1_5,535.8
5,1_6,536
6,2_8,538.2
7,2_9,507.4
8,1_9,572.8
1,7_8,539
2,5_7,558.2
3,5_8,457.4
4,2_6,558
5,1_6,536
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,6_7,590
2,4_6,529
3,6_9,554.4
4,1_5,535.8
5,1_6,536
6,2_8,538.2
7,2_9,507.4
8,1_9,572.8
1,5_6,511.75
2,1_3,485.2
3,4_7,611.6
4,4_8,515.2
5,2_7,502
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,5_6,511.75
2,7_9,568.8
3,3_6,515.4
4,4_8,515.2
5,2_7,502
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,2_3,697.6
2,4_6,529
3,1_4,538
4,5_9,445
5,3_8,482.8
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,8_9,670
2,7_9,568.8
3,3_6,515.4
4,5_9,445
5,1_6,536
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,8_9,670
2,4_6,529
3,4_7,611.6
4,4_8,515.2
5,4_9,518
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,5_6,511.75
2,6_8,534.5
3,5_8,457.4
4,4_8,515.2
5,3_8,482.8
6,2_8,538.2
7,2_9,507.4
8,1_9,572.8
1,3_4,579.2
2,5_7,558.2
3,2_5,484.8
4,1_5,535.8
5,1_6,536
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,1_2,612.2
2,5_7,558.2
3,1_4,538
4,4_8,515.2
5,3_8,482.8
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,3_4,579.2
2,4_6,529
3,5_8,457.4
4,1_5,535.8
5,2_7,502
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,8_9,670
2,3_5,474.4
3,6_9,554.4
4,4_8,515.2
5,2_7,502
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,8_9,670
2,6_8,534.5
3,6_9,554.4
4,4_8,515.2
5,2_7,502
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,8_9,670
2,1_3,485.2
3,1_4,538
4,3_7,535
5,3_8,482.8
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,1_2,612.2
2,4_6,529
3,3_6,515.4
4,1_5,535.8
5,3_8,482.8
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,7_8,539
2,5_7,558.2
3,3_6,515.4
4,1_5,535.8
5,2_7,502
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,4_5,602.6
2,4_6,529
3,3_6,515.4
4,3_7,535
5,4_9,518
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,6_7,590
2,3_5,474.4
3,1_4,538
4,4_8,515.2
5,4_9,518
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,5_6,511.75
2,7_9,568.8
3,6_9,554.4
4,5_9,445
5,4_9,518
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,3_4,579.2
2,2_4,504.4
3,5_8,457.4
4,4_8,515.2
5,4_9,518
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,7_8,539
2,3_5,474.4
3,6_9,554.4
4,4_8,515.2
5,3_8,482.8
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,5_6,511.75
2,3_5,474.4
3,4_7,611.6
4,1_5,535.8
5,3_8,482.8
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,7_8,539
2,5_7,558.2
3,2_5,484.8
4,2_6,558
5,3_8,482.8
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,8_9,670
2,5_7,558.2
3,4_7,611.6
4,4_8,515.2
5,4_9,518
6,2_8,538.2
7,2_9,507.4
8,1_9,572.8
1,3_4,579.2
2,4_6,529
3,1_4,538
4,3_7,535
5,1_6,536
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,5_6,511.75
2,7_9,568.8
3,2_5,484.8
4,5_9,445
5,1_6,536
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,1_2,612.2
2,6_8,534.5
3,4_7,611.6
4,1_5,535.8
5,4_9,518
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,3_4,579.2
2,4_6,529
3,6_9,554.4
4,4_8,515.2
5,1_6,536
6,2_8,538.2
7,2_9,507.4
8,1_9,572.8
1,1_2,612.2
2,7_9,568.8
3,6_9,554.4
4,2_6,558
5,3_8,482.8
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,1_2,612.2
2,5_7,558.2
3,3_6,515.4
4,5_9,445
5,1_6,536
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,1_2,612.2
2,3_5,474.4
3,1_4,538
4,1_5,535.8
5,2_7,502
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,2_3,697.6
2,6_8,534.5
3,4_7,611.6
4,3_7,535
5,3_8,482.8
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,8_9,670
2,6_8,534.5
3,2_5,484.8
4,3_7,535
5,2_7,502
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,8_9,670
2,7_9,568.8
3,6_9,554.4
4,1_5,535.8
5,1_6,536
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,7_8,539
2,3_5,474.4
3,6_9,554.4
4,2_6,558
5,3_8,482.8
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,6_7,590
2,2_4,504.4
3,5_8,457.4
4,5_9,445
5,4_9,518
6,2_8,538.2
7,2_9,507.4
8,1_9,572.8
1,4_5,602.6
2,3_5,474.4
3,3_6,515.4
4,4_8,515.2
5,2_7,502
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,2_3,697.6
2,4_6,529
3,2_5,484.8
4,5_9,445
5,1_6,536
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,5_6,511.75
2,7_9,568.8
3,1_4,538
4,2_6,558
5,4_9,518
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,6_7,590
2,1_3,485.2
3,3_6,515.4
4,2_6,558
5,2_7,502
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,3_4,579.2
2,5_7,558.2
3,6_9,554.4
4,4_8,515.2
5,2_7,502
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,3_4,579.2
2,5_7,558.2
3,5_8,457.4
4,3_7,535
5,2_7,502
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,8_9,670
2,6_8,534.5
3,2_5,484.8
4,2_6,558
5,4_9,518
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,1_2,612.2
2,1_3,485.2
3,4_7,611.6
4,3_7,535
5,1_6,536
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,2_3,697.6
2,6_8,534.5
3,6_9,554.4
4,3_7,535
5,3_8,482.8
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,5_6,511.75
2,7_9,568.8
3,5_8,457.4
4,1_5,535.8
5,4_9,518
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,4_5,602.6
2,5_7,558.2
3,3_6,515.4
4,3_7,535
5,3_8,482.8
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,5_6,511.75
2,7_9,568.8
3,4_7,611.6
4,2_6,558
5,1_6,536
6,2_8,538.2
7,2_9,507.4
8,1_9,572.8
1,5_6,511.75
2,3_5,474.4
3,6_9,554.4
4,3_7,535
5,3_8,482.8
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,5_6,511.75
2,4_6,529
3,2_5,484.8
4,4_8,515.2
5,4_9,518
6,1_7,555
7,1_8,441.4
8,1_9,572.8
1,2_3,697.6
2,7_9,568.8
3,4_7,611.6
4,1_5,535.8
5,1_6,536
6,2_8,538.2
7,2_9,507.4
8,1_9,572.8
1,2_3,697.6
2,3_5,474.4
3,1_4,538
4,2_6,558
5,2_7,502
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,3_4,579.2
2,1_3,485.2
3,5_8,457.4
4,2_6,558
5,2_7,502
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,8_9,670
2,6_8,534.5
3,1_4,538
4,3_7,535
5,4_9,518
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,7_8,539
2,4_6,529
3,3_6,515.4
4,2_6,558
5,2_7,502
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,2_3,697.6
2,2_4,504.4
3,3_6,515.4
4,3_7,535
5,4_9,518
6,3_9,551.4
7,1_8,441.4
8,1_9,572.8
1,2_3,697.6
2,6_8,534.5
3,3_6,515.4
4,4_8,515.2
5,4_9,518
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,1_2,612.2
2,6_8,534.5
3,4_7,611.6
4,3_7,535
5,2_7,502
6,2_8,538.2
7,2_9,507.4
8,1_9,572.8
1,5_6,511.75
2,7_9,568.8
3,6_9,554.4
4,5_9,445
5,2_7,502
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,8_9,670
2,3_5,474.4
3,3_6,515.4
4,4_8,515.2
5,2_7,502
6,2_8,538.2
7,2_9,507.4
8,1_9,572.8
1,1_2,612.2
2,4_6,529
3,1_4,538
4,5_9,445
5,3_8,482.8
6,2_8,538.2
7,1_8,441.4
8,1_9,572.8
1,5_6,511.75
2,6_8,534.5
3,1_4,538
4,5_9,445
5,4_9,518
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,1_2,612.2
2,7_9,568.8
3,3_6,515.4
4,2_6,558
5,4_9,518
6,1_7,555
7,2_9,507.4
8,1_9,572.8
1,6_7,590
2,6_8,534.5
3,3_6,515.4
4,3_7,535
5,3_8,482.8
6,3_9,551.4
7,2_9,507.4
8,1_9,572.8
1,5_6,511.75
2,4_6,529
3,4_7,611.6
4,1_5,535.8
5,3_8,482.8
6,3_9,551.4
7,2_9,507.4
