distance,pair,value
1,8_9,606.8
2,3_5,513.8
3,3_6,452.6
4,4_8,474.8
5,3_8,491.4
6,2_8,575.4
7,2_9,481.4
8,1_9,478.6
1,4_5,542.6
2,1_3,540.8
3,4_7,500.2
4,2_6,487.6
5,1_6,442.6
6,1_7,473.6
7,1_8,485.4
8,1_9,478.6
1,2_3,663.8
2,5_7,561.2
3,5_8,569.6
4,4_8,474.8
5,3_8,491.4
6,3_9,476
7,1_8,485.4
8,1_9,478.6
1,4_5,542.6
2,1_3,540.8
3,2_5,480.6
4,3_7,443.25
5,4_9,468
6,2_8,575.4
7,1_8,485.4
8,1_9,478.6
1,1_2,484.4
2,2_4,536.6
3,3_6,452.6
4,4_8,474.8
5,3_8,491.4
6,3_9,476
7,2_9,481.4
8,1_9,478.6
1,2_3,663.8
2,6_8,588.6
3,5_8,569.6
4,4_8,474.8
5,1_6,442.6
6,2_8,575.4
7,2_9,481.4
8,1_9,478.6
1,6_7,631
2,6_8,588.6
3,3_6,452.6
4,2_6,487.6
5,3_8,491.4
6,3_9,476
7,1_8,485.4
8,1_9,478.6
1,3_4,483.2
2,5_7,561.2
3,3_6,452.6
4,4_8,474.8
5,1_6,442.6
6,2_8,575.4
7,2_9,481.4
8,1_9,478.6
1,5_6,593.6
2,6_8,588.6
3,4_7,500.2
4,5_9,512.2
5,3_8,491.4
6,1_7,473.6
7,2_9,481.4
8,1_9,478.6
1,8_9,606.8
2,5_7,561.2
3,5_8,569.6
4,2_6,487.6
5,4_9,468
6,3_9,476
7,2_9,481.4
8,1_9,478.6
1,4_5,542.6
2,4_6,517
3,5_8,569.6
4,4_8,474.8
5,3_8,491.4
6,1_7,473.6
7,2_9,481.4
8,1_9,478.6
1,3_4,483.2
2,1_3,540.8
3,2_5,480.6
4,5_9,512.2
5,3_8,491.4
6,2_8,575.4
7,2_9,481.4
8,1_9,478.6
1,3_4,483.2
2,5_7,561.2
3,2_5,480.6
4,1_5,484.2
5,4_9,468
6,1_7,473.6
7,1_8,485.4
8,1_9,478.6
1,7_8,648.2
2,2_4,536.6
3,6_9,537
4,2_6,487.6
5,4_9,468
6,2_8,575.4
7,2_9,481.4
8,1_9,478.6
1,1_2,484.4
2,7_9,555.5
3,5_8,569.6
4,4_8,474.8
5,4_9,468
6,3_9,476
7,1_8,485.4
8,1_9,478.6
1,3_4,483.2
2,3_5,513.8
3,2_5,480.6
4,5_9,512.2
5,1_6,442.6
6,1_7,473.6
7,1_8,485.4
8,1_9,478.6
1,5_6,593.6
2,1_3,540.8
3,6_9,537
4,4_8,474.8
5,4_9,468
6,3_9,476
7,2_9,481.4
8,1_9,478.6
1,7_8,648.2
2,4_6,517
3,4_7,500.2
4,4_8,474.8
5,3_8,491.4
6,1_7,473.6
7,2_9,481.4
8,1_9,478.6
1,4_5,542.6
2,6_8,588.6
3,6_9,537
4,1_5,484.2
5,1_6,442.6
6,3_9,476
7,2_9,481.4
8,1_9,478.6
1,5_6,593.6
2,4_6,517
3,5_8,569.6
4,2_6,487.6
5,2_7,538
6,2_8,575.4
7,2_9,481.4
8,1_9,478.6
1,5_6,593.6
2,1_3,540.8
3,3_6,452.6
4,3_7,443.25
5,1_6,442.6
6,2_8,575.4
7,1_8,485.4
8,1_9,478.6
1,7_8,648.2
2,3_5,513.8
3,5_8,569.6
4,2_6,487.6
5,2_7,538
6,3_9,476
7,2_9,481.4
8,1_9,478.6
1,2_3,663.8
2,4_6,517
3,4_7,500.2
4,2_6,487.6
5,4_9,468
6,1_7,473.6
7,2_9,481.4
8,1_9,478.6
1,7_8,648.2
2,7_9,555.5
3,6_9,537
4,3_7,443.25
5,2_7,538
6,1_7,473.6
7,2_9,481.4
8,1_9,478.6
1,7_8,648.2
2,2_4,536.6
3,2_5,480.6
4,4_8,474.8
5,4_9,468
6,3_9,476
7,2_9,481.4
8,1_9,478.6
1,2_3,663.8
2,1_3,540.8
3,4_7,500.2
4,3_7,443.25
5,4_9,468
6,3_9,476
7,1_8,485.4
8,1_9,478.6
1,8_9,606.8
2,2_4,536.6
3,6_9,537
4,2_6,487.6
5,4_9,468
6,1_7,473.6
7,2_9,481.4
8,1_9,478.6
1,6_7,631
2,3_5,513.8
3,6_9,537
4,1_5,484.2
5,2_7,538
6,2_8,575.4
7,2_9,481.4
8,1_9,478.6
1,1_2,484.4
2,1_3,540.8
3,5_8,569.6
4,3_7,443.25
5,1_6,442.6
6,2_8,575.4
7,1_8,485.4
8,1_9,478.6
1,8_9,606.8
2,7_9,555.5
3,1_4,570.6
4,2_6,487.6
5,1_6,442.6
6,3_9,476
7,2_9,481.4
8,1_9,478.6
1,6_7,631
2,6_8,588.6
3,5_8,569.6
4,4_8,474.8
5,4_9,468
6,1_7,473.6
7,2_9,481.4
8,1_9,478.6
1,6_7,631
2,5_7,561.2
3,1_4,570.6
4,5_9,512.2
5,2_7,538
6,2_8,575.4
7,2_9,481.4
8,1_9,478.6
1,3_4,483.2
2,7_9,555.5
3,3_6,452.6
4,2_6,487.6
5,1_6,442.6
6,2_8,575.4
7,2_9,481.4
8,1_9,478.6
1,6_7,631
2,7_9,555.5
3,3_6,452.6
4,2_6,487.6
5,2_7,538
6,1_7,473.6
7,2_9,481.4
8,1_9,478.6
1,6_7,631
2,3_5,513.8
3,6_9,537
4,3_7,443.25
5,2_7,538
6,3_9,476
7,1_8,485.4
8,1_9,478.6
1,1_2,484.4
2,6_8,588.6
3,1_4,570.6
4,4_8,474.8
5,1_6,442.6
6,1_7,473.6
7,1_8,485.4
8,1_9,478.6
1,7_8,648.2
2,5_7,561.2
3,3_6,452.6
4,5_9,512.2
5,4_9,468
6,2_8,575.4
7,1_8,485.4
8,1_9,478.6
1,1_2,484.4
2,1_3,540.8
3,1_4,570.6
4,1_5,484.2
5,4_9,468
6,3_9,476
7,1_8,485.4
8,1_9,478.6
1,2_3,663.8
2,2_4,536.6
3,3_6,452.6
4,4_8,474.8
5,1_6,442.6
6,3_9,476
7,1_8,485.4
8,1_9,478.6
1,1_2,484.4
2,3_5,513.8
3,5_8,569.6
4,4_8,474.8
5,4_9,468
6,2_8,575.4
7,1_8,485.4
8,1_9,478.6
1,1_2,484.4
2,1_3,540.8
3,6_9,537
4,2_6,487.6
5,3_8,491.4
6,1_7,473.6
7,1_8,485.4
8,1_9,478.6
1,2_3,663.8
2,5_7,561.2
3,6_9,537
4,1_5,484.2
5,2_7,538
6,2_8,575.4
7,1_8,485.4
8,1_9,478.6
1,2_3,663.8
2,6_8,588.6
3,5_8,569.6
4,2_6,487.6
5,2_7,538
6,2_8,575.4
7,1_8,485.4
8,1_9,478.6
1,1_2,484.4
2,1_3,540.8
3,2_5,480.6
4,3_7,443.25
5,3_8,491.4
6,2_8,575.4
7,2_9,481.4
8,1_9,478.6
1,4_5,542.6
2,5_7,561.2
3,1_4,570.6
4,3_7,443.25
5,2_7,538
6,1_7,473.6
7,2_9,481.4
8,1_9,478.6
1,6_7,631
2,3_5,513.8
3,4_7,500.2
4,3_7,443.25
5,3_8,491.4
6,1_7,473.6
7,2_9,481.4
8,1_9,478.6
1,1_2,484.4
2,6_8,588.6
3,6_9,537
4,3_7,443.25
5,3_8,491.4
6,3_9,476
7,1_8,485.4
8,1_9,478.6
1,3_4,483.2
2,3_5,513.8
3,1_4,570.6
4,3_7,443.25
5,1_6,442.6
6,1_7,473.6
7,1_8,485.4
8,1_9,478.6
1,2_3,663.8
2,5_7,561.2
3,1_4,570.6
4,2_6,487.6
5,4_9,468
6,2_8,575.4
7,1_8,485.4
8,1_9,478.6
1,7_8,648.2
2,3_5,513.8
3,2_5,480.6
4,5_9,512.2
5,3_8,491.4
6,3_9,476
7,2_9,481.4
8,1_9,478.6
1,4_5,542.6
2,7_9,555.5
3,4_7,500.2
4,5_9,512.2
5,1_6,442.6
6,2_8,575.4
7,2_9,481.4
8,1_9,478.6
1,2_3,663.8
2,4_6,517
3,6_9,537
4,5_9,512.2
5,2_7,538
6,3_9,476
7,2_9,481.4
8,1_9,478.6
1,1_2,484.4
2,6_8,588.6
3,5_8,569.6
4,2_6,487.6
5,3_8,491.4
6,1_7,473.6
7,2_9,481.4
8,1_9,478.6
1,5_6,593.6
2,5_7,561.2
3,2_5,480.6
4,5_9,512.2
5,4_9,468
6,1_7,473.6
7,2_9,481.4
8,1_9,478.6
1,2_1,502.4
2,8_6,542.6
3,9_6,547.6
4,7_3,501.4
5,9_4,502.2
6,8_2,485.4
7,8_1,464.8
8,9_1,445.8
1,6_5,543.2
2,9_7,620.6
3,4_1,459.8
4,8_4,531
5,7_2,476.2
6,8_2,485.4
7,8_1,464.8
8,9_1,445.8
1,5_4,607
2,3_1,526.4
3,8_5,504.6
4,7_3,501.4
5,9_4,502.2
6,9_3,557.2
7,9_2,496.8
8,9_1,445.8
1,2_1,502.4
2,7_5,499
3,4_1,459.8
4,5_1,438.8
5,9_4,502.2
6,7_1,472.4
7,8_1,464.8
8,9_1,445.8
1,7_6,557.2
2,5_3,493.2
3,5_2,476.8
4,9_5,507.8
5,7_2,476.2
6,7_1,472.4
7,8_1,464.8
8,9_1,445.8
1,6_5,543.2
2,5_3,493.2
3,9_6,547.6
4,5_1,438.8
5,7_2,476.2
6,8_2,485.4
7,8_1,464.8
8,9_1,445.8
1,9_8,633.6
2,7_5,499
3,9_6,547.6
4,9_5,507.8
5,6_1,452.6
6,8_2,485.4
7,8_1,464.8
8,9_1,445.8
1,5_4,607
2,6_4,498.4
3,7_4,524
4,7_3,501.4
5,6_1,452.6
6,8_2,485.4
7,8_1,464.8
8,9_1,445.8
1,7_6,557.2
2,6_4,498.4
3,9_6,547.6
4,5_1,438.8
5,9_4,502.2
6,7_1,472.4
7,8_1,464.8
8,9_1,445.8
1,3_2,561.2
2,4_2,475.8
3,7_4,524
4,8_4,531
5,6_1,452.6
6,8_2,485.4
7,8_1,464.8
8,9_1,445.8
1,3_2,561.2
2,6_4,498.4
3,8_5,504.6
4,8_4,531
5,9_4,502.2
6,9_3,557.2
7,8_1,464.8
8,9_1,445.8
1,2_1,502.4
2,5_3,493.2
3,8_5,504.6
4,9_5,507.8
5,6_1,452.6
6,9_3,557.2
7,8_1,464.8
8,9_1,445.8
1,4_3,503.8
2,6_4,498.4
3,9_6,547.6
4,8_4,531
5,8_3,509.4
6,9_3,557.2
7,9_2,496.8
8,9_1,445.8
1,7_6,557.2
2,9_7,620.6
3,4_1,459.8
4,7_3,501.4
5,6_1,452.6
6,7_1,472.4
7,8_1,464.8
8,9_1,445.8
1,8_7,510.6
2,8_6,542.6
3,7_4,524
4,6_2,472.6
5,9_4,502.2
6,7_1,472.4
7,8_1,464.8
8,9_1,445.8
1,6_5,543.2
2,4_2,475.8
3,4_1,459.8
4,9_5,507.8
5,6_1,452.6
6,9_3,557.2
7,8_1,464.8
8,9_1,445.8
1,5_4,607
2,7_5,499
3,7_4,524
4,8_4,531
5,7_2,476.2
6,7_1,472.4
7,8_1,464.8
8,9_1,445.8
1,4_3,503.8
2,9_7,620.6
3,6_3,437.6
4,6_2,472.6
5,7_2,476.2
6,8_2,485.4
7,8_1,464.8
8,9_1,445.8
1,2_1,502.4
2,8_6,542.6
3,4_1,459.8
4,6_2,472.6
5,6_1,452.6
6,9_3,557.2
7,9_2,496.8
8,9_1,445.8
1,3_2,561.2
2,7_5,499
3,7_4,524
4,7_3,501.4
5,7_2,476.2
6,9_3,557.2
7,8_1,464.8
8,9_1,445.8
1,6_5,543.2
2,7_5,499
3,9_6,547.6
4,5_1,438.8
5,8_3,509.4
6,8_2,485.4
7,9_2,496.8
8,9_1,445.8
1,5_4,607
2,8_6,542.6
3,8_5,504.6
4,6_2,472.6
5,7_2,476.2
6,9_3,557.2
7,8_1,464.8
8,9_1,445.8
1,6_5,543.2
2,7_5,499
3,7_4,524
4,8_4,531
5,8_3,509.4
6,7_1,472.4
7,8_1,464.8
8,9_1,445.8
1,3_2,561.2
2,7_5,499
3,7_4,524
4,8_4,531
5,8_3,509.4
6,9_3,557.2
7,9_2,496.8
8,9_1,445.8
1,8_7,510.6
2,3_1,526.4
3,6_3,437.6
4,8_4,531
5,7_2,476.2
6,7_1,472.4
7,8_1,464.8
8,9_1,445.8
1,4_3,503.8
2,8_6,542.6
3,6_3,437.6
4,5_1,438.8
5,6_1,452.6
6,7_1,472.4
7,9_2,496.8
8,9_1,445.8
1,7_6,557.2
2,3_1,526.4
3,9_6,547.6
4,9_5,507.8
5,7_2,476.2
6,7_1,472.4
7,8_1,464.8
8,9_1,445.8
1,8_7,510.6
2,5_3,493.2
3,7_4,524
4,8_4,531
5,6_1,452.6
6,9_3,557.2
7,8_1,464.8
8,9_1,445.8
1,3_2,561.2
2,7_5,499
3,6_3,437.6
4,7_3,501.4
5,9_4,502.2
6,9_3,557.2
7,8_1,464.8
8,9_1,445.8
1,4_3,503.8
2,7_5,499
3,6_3,437.6
4,6_2,472.6
5,8_3,509.4
6,7_1,472.4
7,8_1,464.8
8,9_1,445.8
1,5_4,607
2,6_4,498.4
3,8_5,504.6
4,8_4,531
5,9_4,502.2
6,8_2,485.4
7,9_2,496.8
8,9_1,445.8
1,7_6,557.2
2,9_7,620.6
3,5_2,476.8
4,9_5,507.8
5,8_3,509.4
6,9_3,557.2
7,9_2,496.8
8,9_1,445.8
1,2_1,502.4
2,3_1,526.4
3,4_1,459.8
4,8_4,531
5,6_1,452.6
6,7_1,472.4
7,9_2,496.8
8,9_1,445.8
1,6_5,543.2
2,5_3,493.2
3,4_1,459.8
4,7_3,501.4
5,9_4,502.2
6,7_1,472.4
7,8_1,464.8
8,9_1,445.8
1,4_3,503.8
2,8_6,542.6
3,4_1,459.8
4,9_5,507.8
5,6_1,452.6
6,9_3,557.2
7,8_1,464.8
8,9_1,445.8
1,2_1,502.4
2,8_6,542.6
3,8_5,504.6
4,9_5,507.8
5,7_2,476.2
6,7_1,472.4
7,8_1,464.8
8,9_1,445.8
1,5_4,607
2,4_2,475.8
3,7_4,524
4,7_3,501.4
5,8_3,509.4
6,7_1,472.4
7,9_2,496.8
8,9_1,445.8
1,3_2,561.2
2,6_4,498.4
3,7_4,524
4,9_5,507.8
5,9_4,502.2
6,8_2,485.4
7,8_1,464.8
8,9_1,445.8
1,4_3,503.8
2,4_2,475.8
3,5_2,476.8
4,8_4,531
5,6_1,452.6
6,7_1,472.4
7,9_2,496.8
8,9_1,445.8
1,9_8,633.6
2,8_6,542.6
3,6_3,437.6
4,7_3,501.4
5,8_3,509.4
6,7_1,472.4
7,8_1,464.8
8,9_1,445.8
1,5_4,607
2,7_5,499
3,4_1,459.8
4,5_1,438.8
5,6_1,452.6
6,7_1,472.4
7,8_1,464.8
8,9_1,445.8
1,7_6,557.2
2,4_2,475.8
3,9_6,547.6
4,6_2,472.6
5,8_3,509.4
6,9_3,557.2
7,9_2,496.8
8,9_1,445.8
1,2_1,502.4
2,8_6,542.6
3,5_2,476.8
4,9_5,507.8
5,8_3,509.4
6,9_3,557.2
7,8_1,464.8
8,9_1,445.8
1,5_4,607
2,5_3,493.2
3,4_1,459.8
4,9_5,507.8
5,9_4,502.2
6,7_1,472.4
7,8_1,464.8
8,9_1,445.8
1,4_3,503.8
2,7_5,499
3,8_5,504.6
4,5_1,438.8
5,9_4,502.2
6,7_1,472.4
7,8_1,464.8
8,9_1,445.8
1,5_4,607
2,5_3,493.2
3,6_3,437.6
4,5_1,438.8
5,8_3,509.4
6,9_3,557.2
7,8_1,464.8
8,9_1,445.8
1,9_8,633.6
2,5_3,493.2
3,6_3,437.6
4,8_4,531
5,8_3,509.4
6,8_2,485.4
7,9_2,496.8
8,9_1,445.8
1,5_4,607
2,3_1,526.4
3,7_4,524
4,6_2,472.6
5,6_1,452.6
6,7_1,472.4
7,8_1,464.8
8,9_1,445.8
1,3_2,561.2
2,7_5,499
3,8_5,504.6
4,8_4,531
5,8_3,509.4
6,9_3,557.2
7,8_1,464.8
8,9_1,445.8
1,5_4,607
2,3_1,526.4
3,5_2,476.8
4,7_3,501.4
5,9_4,502.2
6,8_2,485.4
7,8_1,464.8
8,9_1,445.8
1,2_1,502.4
2,4_2,475.8
3,6_3,437.6
4,8_4,531
5,8_3,509.4
6,9_3,557.2
7,9_2,496.8
8,9_1,445.8
1,3_2,561.2
2,8_6,542.6
3,8_5,504.6
4,8_4,531
5,6_1,452.6
6,8_2,485.4
7,9_2,496.8
8,9_1,445.8
1,7_6,557.2
2,8_6,542.6
3,6_3,437.6
4,6_2,472.6
5,8_3,509.4
6,9_3,557.2
7,8_1,464.8
8,9_1,445.8
1,4_3,503.8
2,7_5,499
3,6_3,437.6
4,8_4,531
5,6_1,452.6
6,8_2,485.4
7,9_2,496.8
8,9_1,445.8
1,6_5,543.2
2,8_6,542.6
3,7_4,524
4,9_5,507.8
5,8_3,509.4
6,7_1,472.4
7,9_2,496.8
8,9_1,445.8
1,9_8,633.6
2,7_5,499
3,8_5,504.6
4,6_2,472.6
5,9_4,502.2
6,9_3,557.2
7,9_2,496.8
8,9_1,445.8
1,5_4,607
2,6_4,498.4
3,8_5,504.6
4,8_4,531
5,8_3,509.4
6,7_1,472.4
7,9_2,496.8
8,9_1,445.8
1,4_3,503.8
2,3_1,526.4
3,5_2,476.8
4,9_5,507.8
5,8_3,509.4
6,8_2,485.4
7,9_2,496.8
8,9_1,445.8
1,4_3,503.8
2,7_5,499
3,5_2,476.8
4,5_1,438.8
5,9_4,502.2
6,7_1,472.4
7,8_1,464.8
8,9_1,445.8
1,8_7,510.6
2,4_2,475.8
3,9_6,547.6
4,6_2,472.6
5,9_4,502.2
6,8_2,485.4
7,9_2,496.8
8,9_1,445.8
1,2_1,502.4
2,9_7,620.6
3,8_5,504.6
4,8_4,531
5,9_4,502.2
6,9_3,557.2
7,8_1,464.8
8,9_1,445.8
1,4_3,503.8
2,5_3,493.2
3,5_2,476.8
4,9_5,507.8
5,6_1,452.6
6,7_1,472.4
7,8_1,464.8
8,9_1,445.8
1,6_5,543.2
2,3_1,526.4
3,9_6,547.6
4,8_4,531
5,9_4,502.2
6,9_3,557.2
7,9_2,496.8
8,9_1,445.8
1,8_7,510.6
2,6_4,498.4
3,7_4,524
4,8_4,531
5,8_3,509.4
6,7_1,472.4
7,9_2,496.8
8,9_1,445.8
1,5_4,607
2,8_6,542.6
3,9_6,547.6
4,5_1,438.8
5,6_1,452.6
6,9_3,557.2
7,9_2,496.8
8,9_1,445.8
1,6_5,543.2
2,6_4,498.4
3,8_5,504.6
4,6_2,472.6
5,7_2,476.2
6,8_2,485.4
7,9_2,496.8
8,9_1,445.8
1,6_5,543.2
2,3_1,526.4
3,6_3,437.6
4,7_3,501.4
5,6_1,452.6
6,8_2,485.4
7,8_1,464.8
8,9_1,445.8
1,8_7,510.6
2,5_3,493.2
3,8_5,504.6
4,6_2,472.6
5,7_2,476.2
6,9_3,557.2
7,9_2,496.8
8,9_1,445.8
1,3_2,561.2
2,6_4,498.4
3,7_4,524
4,6_2,472.6
5,9_4,502.2
6,7_1,472.4
7,9_2,496.8
8,9_1,445.8
1,8_7,510.6
2,9_7,620.6
3,9_6,547.6
4,7_3,501.4
5,7_2,476.2
6,7_1,472.4
7,9_2,496.8
8,9_1,445.8
1,8_7,510.6
2,4_2,475.8
3,5_2,476.8
4,8_4,531
5,9_4,502.2
6,9_3,557.2
7,9_2,496.8
8,9_1,445.8
1,3_2,561.2
2,3_1,526.4
3,7_4,524
4,7_3,501.4
5,9_4,502.2
6,9_3,557.2
7,8_1,464.8
8,9_1,445.8
1,9_8,633.6
2,4_2,475.8
3,9_6,547.6
4,6_2,472.6
5,9_4,502.2
6,7_1,472.4
7,9_2,496.8
8,9_1,445.8
1,7_6,557.2
2,5_3,493.2
3,9_6,547.6
4,5_1,438.8
5,7_2,476.2
6,8_2,485.4
7,9_2,496.8
8,9_1,445.8
1,2_1,502.4
2,3_1,526.4
3,8_5,504.6
4,7_3,501.4
5,6_1,452.6
6,8_2,485.4
7,8_1,464.8
8,9_1,445.8
1,9_8,633.6
2,9_7,620.6
3,4_1,459.8
4,6_2,472.6
5,6_1,452.6
6,9_3,557.2
7,9_2,496.8
8,9_1,445.8
1,7_6,557.2
2,8_6,542.6
3,8_5,504.6
4,8_4,531
5,9_4,502.2
6,7_1,472.4
7,9_2,496.8
8,9_1,445.8
1,7_6,557.2
2,7_5,499
3,4_1,459.8
4,9_5,507.8
5,7_2,476.2
6,8_2,485.4
7,9_2,496.8
8,9_1,445.8
1,4_3,503.8
2,9_7,620.6
3,6_3,437.6
4,6_2,472.6
5,6_1,452.6
6,8_2,485.4
7,9_2,496.8
8,9_1,445.8
1,7_6,557.2
2,9_7,620.6
3,6_3,437.6
4,6_2,472.6
