distance,pair,value
7,2_9,588.2
8,1_9,512.6
1,6_7,763.4
2,3_5,610.8
3,5_8,653.4
4,2_6,679
5,1_6,568
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,6_7,763.4
2,1_3,495.8
3,3_6,669.4
4,1_5,635.6
5,4_9,737.4
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,5_6,625
2,5_7,638.6
3,1_4,655.4
4,4_8,732.8
5,3_8,613.4
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,6_7,763.4
2,4_6,687.2
3,3_6,669.4
4,4_8,732.8
5,3_8,613.4
6,3_9,569.2
7,2_9,588.2
8,1_9,512.6
1,2_3,615.4
2,4_6,687.2
3,3_6,669.4
4,1_5,635.6
5,3_8,613.4
6,3_9,569.2
7,1_8,575.4
8,1_9,512.6
1,2_3,615.4
2,1_3,495.8
3,5_8,653.4
4,4_8,732.8
5,1_6,568
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,6_7,763.4
2,6_8,603
3,6_9,638.4
4,5_9,703.25
5,2_7,563.2
6,3_9,569.2
7,2_9,588.2
8,1_9,512.6
1,5_6,625
2,3_5,610.8
3,6_9,638.4
4,2_6,679
5,1_6,568
6,3_9,569.2
7,2_9,588.2
8,1_9,512.6
1,6_7,763.4
2,1_3,495.8
3,4_7,662.8
4,2_6,679
5,1_6,568
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,6_7,763.4
2,2_4,645.2
3,4_7,662.8
4,1_5,635.6
5,4_9,737.4
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,3_4,572.4
2,3_5,610.8
3,5_8,653.4
4,4_8,732.8
5,4_9,737.4
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,5_6,625
2,1_3,495.8
3,2_5,582.8
4,2_6,679
5,4_9,737.4
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,2_3,615.4
2,1_3,495.8
3,4_7,662.8
4,2_6,679
5,3_8,613.4
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,2_3,615.4
2,4_6,687.2
3,5_8,653.4
4,3_7,592
5,3_8,613.4
6,3_9,569.2
7,1_8,575.4
8,1_9,512.6
1,2_3,615.4
2,6_8,603
3,2_5,582.8
4,5_9,703.25
5,1_6,568
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,5_6,625
2,1_3,495.8
3,2_5,582.8
4,3_7,592
5,3_8,613.4
6,3_9,569.2
7,1_8,575.4
8,1_9,512.6
1,7_8,785.8
2,1_3,495.8
3,2_5,582.8
4,5_9,703.25
5,4_9,737.4
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,6_7,763.4
2,3_5,610.8
3,3_6,669.4
4,1_5,635.6
5,3_8,613.4
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,3_4,572.4
2,4_6,687.2
3,4_7,662.8
4,1_5,635.6
5,3_8,613.4
6,3_9,569.2
7,1_8,575.4
8,1_9,512.6
1,5_6,625
2,1_3,495.8
3,3_6,669.4
4,4_8,732.8
5,1_6,568
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,6_7,763.4
2,7_9,692.6
3,4_7,662.8
4,3_7,592
5,3_8,613.4
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,1_2,548
2,1_3,495.8
3,2_5,582.8
4,5_9,703.25
5,1_6,568
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,3_4,572.4
2,2_4,645.2
3,3_6,669.4
4,2_6,679
5,4_9,737.4
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,7_8,785.8
2,4_6,687.2
3,4_7,662.8
4,2_6,679
5,3_8,613.4
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,5_6,625
2,5_7,638.6
3,2_5,582.8
4,3_7,592
5,2_7,563.2
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,2_3,615.4
2,5_7,638.6
3,5_8,653.4
4,1_5,635.6
5,3_8,613.4
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,8_9,843
2,5_7,638.6
3,4_7,662.8
4,3_7,592
5,2_7,563.2
6,3_9,569.2
7,2_9,588.2
8,1_9,512.6
1,5_6,625
2,7_9,692.6
3,2_5,582.8
4,5_9,703.25
5,3_8,613.4
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,3_4,572.4
2,3_5,610.8
3,1_4,655.4
4,2_6,679
5,2_7,563.2
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,1_2,548
2,1_3,495.8
3,2_5,582.8
4,1_5,635.6
5,4_9,737.4
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,8_9,843
2,6_8,603
3,1_4,655.4
4,3_7,592
5,3_8,613.4
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,3_4,572.4
2,3_5,610.8
3,1_4,655.4
4,4_8,732.8
5,3_8,613.4
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,8_9,843
2,4_6,687.2
3,3_6,669.4
4,5_9,703.25
5,4_9,737.4
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,1_2,548
2,7_9,692.6
3,2_5,582.8
4,2_6,679
5,3_8,613.4
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,8_9,843
2,4_6,687.2
3,1_4,655.4
4,4_8,732.8
5,4_9,737.4
6,3_9,569.2
7,2_9,588.2
8,1_9,512.6
1,6_7,763.4
2,2_4,645.2
3,1_4,655.4
4,5_9,703.25
5,2_7,563.2
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,3_4,572.4
2,5_7,638.6
3,6_9,638.4
4,3_7,592
5,3_8,613.4
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,3_4,572.4
2,7_9,692.6
3,3_6,669.4
4,5_9,703.25
5,4_9,737.4
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,8_9,843
2,1_3,495.8
3,2_5,582.8
4,4_8,732.8
5,1_6,568
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,3_4,572.4
2,4_6,687.2
3,6_9,638.4
4,5_9,703.25
5,1_6,568
6,3_9,569.2
7,2_9,588.2
8,1_9,512.6
1,7_8,785.8
2,5_7,638.6
3,2_5,582.8
4,3_7,592
5,1_6,568
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,2_3,615.4
2,7_9,692.6
3,2_5,582.8
4,5_9,703.25
5,3_8,613.4
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,2_3,615.4
2,4_6,687.2
3,6_9,638.4
4,4_8,732.8
5,2_7,563.2
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,1_2,548
2,7_9,692.6
3,1_4,655.4
4,2_6,679
5,4_9,737.4
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,1_2,548
2,7_9,692.6
3,5_8,653.4
4,4_8,732.8
5,4_9,737.4
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,6_7,763.4
2,3_5,610.8
3,4_7,662.8
4,1_5,635.6
5,2_7,563.2
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,4_5,677
2,2_4,645.2
3,6_9,638.4
4,5_9,703.25
5,4_9,737.4
6,3_9,569.2
7,2_9,588.2
8,1_9,512.6
1,5_6,625
2,2_4,645.2
3,4_7,662.8
4,2_6,679
5,4_9,737.4
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,3_4,572.4
2,2_4,645.2
3,3_6,669.4
4,5_9,703.25
5,3_8,613.4
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,4_5,677
2,4_6,687.2
3,5_8,653.4
4,3_7,592
5,2_7,563.2
6,3_9,569.2
7,2_9,588.2
8,1_9,512.6
1,6_7,763.4
2,3_5,610.8
3,1_4,655.4
4,1_5,635.6
5,3_8,613.4
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,1_2,548
2,5_7,638.6
3,2_5,582.8
4,4_8,732.8
5,1_6,568
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,7_8,785.8
2,7_9,692.6
3,6_9,638.4
4,2_6,679
5,2_7,563.2
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,5_6,625
2,1_3,495.8
3,4_7,662.8
4,3_7,592
5,2_7,563.2
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,5_6,625
2,4_6,687.2
3,4_7,662.8
4,3_7,592
5,4_9,737.4
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,2_3,615.4
2,5_7,638.6
3,5_8,653.4
4,5_9,703.25
5,3_8,613.4
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,8_9,843
2,2_4,645.2
3,3_6,669.4
4,5_9,703.25
5,3_8,613.4
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,7_8,785.8
2,2_4,645.2
3,5_8,653.4
4,4_8,732.8
5,1_6,568
6,3_9,569.2
7,2_9,588.2
8,1_9,512.6
1,8_9,843
2,2_4,645.2
3,4_7,662.8
4,2_6,679
5,4_9,737.4
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,3_4,572.4
2,1_3,495.8
3,2_5,582.8
4,4_8,732.8
5,4_9,737.4
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,2_3,615.4
2,6_8,603
3,2_5,582.8
4,4_8,732.8
5,4_9,737.4
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,6_7,763.4
2,2_4,645.2
3,2_5,582.8
4,4_8,732.8
5,4_9,737.4
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,5_6,625
2,5_7,638.6
3,6_9,638.4
4,3_7,592
5,1_6,568
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,4_5,677
2,1_3,495.8
3,1_4,655.4
4,3_7,592
5,3_8,613.4
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,2_3,615.4
2,1_3,495.8
3,1_4,655.4
4,4_8,732.8
5,1_6,568
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,1_2,548
2,3_5,610.8
3,1_4,655.4
4,4_8,732.8
5,1_6,568
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,8_9,843
2,5_7,638.6
3,3_6,669.4
4,3_7,592
5,1_6,568
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,4_5,677
2,4_6,687.2
3,4_7,662.8
4,4_8,732.8
5,1_6,568
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,7_8,785.8
2,6_8,603
3,1_4,655.4
4,3_7,592
5,3_8,613.4
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,7_8,785.8
2,1_3,495.8
3,3_6,669.4
4,1_5,635.6
5,1_6,568
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,1_2,548
2,3_5,610.8
3,1_4,655.4
4,4_8,732.8
5,2_7,563.2
6,3_9,569.2
7,2_9,588.2
8,1_9,512.6
1,6_7,763.4
2,5_7,638.6
3,4_7,662.8
4,2_6,679
5,3_8,613.4
6,3_9,569.2
7,1_8,575.4
8,1_9,512.6
1,4_5,677
2,4_6,687.2
3,2_5,582.8
4,4_8,732.8
5,3_8,613.4
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,4_5,677
2,1_3,495.8
3,6_9,638.4
4,1_5,635.6
5,2_7,563.2
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,2_3,615.4
2,7_9,692.6
3,3_6,669.4
4,4_8,732.8
5,2_7,563.2
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,4_5,677
2,7_9,692.6
3,2_5,582.8
4,5_9,703.25
5,2_7,563.2
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,8_9,843
2,1_3,495.8
3,2_5,582.8
4,2_6,679
5,3_8,613.4
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,6_7,763.4
2,5_7,638.6
3,3_6,669.4
4,3_7,592
5,1_6,568
6,3_9,569.2
7,2_9,588.2
8,1_9,512.6
1,5_6,625
2,4_6,687.2
3,6_9,638.4
4,2_6,679
5,2_7,563.2
6,3_9,569.2
7,1_8,575.4
8,1_9,512.6
1,8_9,843
2,3_5,610.8
3,2_5,582.8
4,5_9,703.25
5,3_8,613.4
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,8_9,843
2,4_6,687.2
3,1_4,655.4
4,3_7,592
5,4_9,737.4
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,5_6,625
2,2_4,645.2
3,1_4,655.4
4,1_5,635.6
5,3_8,613.4
6,3_9,569.2
7,2_9,588.2
8,1_9,512.6
1,6_7,763.4
2,4_6,687.2
3,3_6,669.4
4,5_9,703.25
5,2_7,563.2
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,1_2,548
2,2_4,645.2
3,2_5,582.8
4,4_8,732.8
5,3_8,613.4
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,8_9,843
2,1_3,495.8
3,3_6,669.4
4,5_9,703.25
5,1_6,568
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,4_5,677
2,3_5,610.8
3,4_7,662.8
4,2_6,679
5,2_7,563.2
6,3_9,569.2
7,1_8,575.4
8,1_9,512.6
1,3_4,572.4
2,5_7,638.6
3,1_4,655.4
4,4_8,732.8
5,2_7,563.2
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,2_3,615.4
2,3_5,610.8
3,2_5,582.8
4,2_6,679
5,4_9,737.4
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,4_5,677
2,6_8,603
3,1_4,655.4
4,3_7,592
5,3_8,613.4
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,4_5,677
2,5_7,638.6
3,5_8,653.4
4,3_7,592
5,4_9,737.4
6,3_9,569.2
7,1_8,575.4
8,1_9,512.6
1,5_6,625
2,4_6,687.2
3,3_6,669.4
4,1_5,635.6
5,3_8,613.4
6,3_9,569.2
7,2_9,588.2
8,1_9,512.6
1,6_7,763.4
2,5_7,638.6
3,3_6,669.4
4,2_6,679
5,1_6,568
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,8_9,843
2,4_6,687.2
3,2_5,582.8
4,5_9,703.25
5,2_7,563.2
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,8_9,843
2,5_7,638.6
3,1_4,655.4
4,1_5,635.6
5,4_9,737.4
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,4_5,677
2,6_8,603
3,2_5,582.8
4,2_6,679
5,4_9,737.4
6,3_9,569.2
7,2_9,588.2
8,1_9,512.6
1,3_4,572.4
2,4_6,687.2
3,6_9,638.4
4,2_6,679
5,2_7,563.2
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,6_7,763.4
2,5_7,638.6
3,3_6,669.4
4,2_6,679
5,1_6,568
6,3_9,569.2
7,1_8,575.4
8,1_9,512.6
1,8_9,843
2,1_3,495.8
3,3_6,669.4
4,1_5,635.6
5,1_6,568
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,4_5,677
2,4_6,687.2
3,6_9,638.4
4,2_6,679
5,2_7,563.2
6,3_9,569.2
7,1_8,575.4
8,1_9,512.6
1,1_2,548
2,3_5,610.8
3,2_5,582.8
4,4_8,732.8
5,2_7,563.2
6,3_9,569.2
7,1_8,575.4
8,1_9,512.6
1,1_2,548
2,7_9,692.6
3,1_4,655.4
4,1_5,635.6
5,3_8,613.4
6,3_9,569.2
7,2_9,588.2
8,1_9,512.6
1,3_4,572.4
2,4_6,687.2
3,4_7,662.8
4,5_9,703.25
5,1_6,568
6,3_9,569.2
7,2_9,588.2
8,1_9,512.6
1,3_4,572.4
2,2_4,645.2
3,2_5,582.8
4,1_5,635.6
5,2_7,563.2
6,3_9,569.2
7,1_8,575.4
8,1_9,512.6
1,2_3,615.4
2,2_4,645.2
3,6_9,638.4
4,5_9,703.25
5,2_7,563.2
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,7_8,785.8
2,5_7,638.6
3,2_5,582.8
4,4_8,732.8
5,2_7,563.2
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,4_5,677
2,6_8,603
3,5_8,653.4
4,4_8,732.8
5,2_7,563.2
6,3_9,569.2
7,2_9,588.2
8,1_9,512.6
1,1_2,548
2,4_6,687.2
3,1_4,655.4
4,4_8,732.8
5,2_7,563.2
6,3_9,569.2
7,1_8,575.4
8,1_9,512.6
1,4_5,677
2,5_7,638.6
3,5_8,653.4
4,5_9,703.25
5,3_8,613.4
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,1_2,548
2,1_3,495.8
3,1_4,655.4
4,3_7,592
5,4_9,737.4
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,8_9,843
2,2_4,645.2
3,1_4,655.4
4,2_6,679
5,1_6,568
6,3_9,569.2
7,1_8,575.4
8,1_9,512.6
1,4_5,677
2,4_6,687.2
3,3_6,669.4
4,1_5,635.6
5,1_6,568
6,3_9,569.2
7,1_8,575.4
8,1_9,512.6
1,8_9,843
2,4_6,687.2
3,4_7,662.8
4,5_9,703.25
5,3_8,613.4
6,3_9,569.2
7,2_9,588.2
8,1_9,512.6
1,6_7,763.4
2,5_7,638.6
3,1_4,655.4
4,1_5,635.6
5,1_6,568
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,1_2,548
2,3_5,610.8
3,2_5,582.8
4,4_8,732.8
5,3_8,613.4
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,1_2,548
2,6_8,603
3,3_6,669.4
4,3_7,592
5,3_8,613.4
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,3_4,572.4
2,7_9,692.6
3,3_6,669.4
4,1_5,635.6
5,1_6,568
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,7_8,785.8
2,5_7,638.6
3,3_6,669.4
4,5_9,703.25
5,1_6,568
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,1_2,548
2,2_4,645.2
3,2_5,582.8
4,1_5,635.6
5,4_9,737.4
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,6_7,763.4
2,7_9,692.6
3,5_8,653.4
4,2_6,679
5,4_9,737.4
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,8_9,843
2,4_6,687.2
3,1_4,655.4
4,2_6,679
5,1_6,568
6,3_9,569.2
7,1_8,575.4
8,1_9,512.6
1,8_9,843
2,6_8,603
3,4_7,662.8
4,1_5,635.6
5,2_7,563.2
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,1_2,548
2,2_4,645.2
3,5_8,653.4
4,1_5,635.6
5,3_8,613.4
6,3_9,569.2
7,2_9,588.2
8,1_9,512.6
1,4_5,677
2,7_9,692.6
3,2_5,582.8
4,5_9,703.25
5,4_9,737.4
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,1_2,548
2,5_7,638.6
3,6_9,638.4
4,1_5,635.6
5,4_9,737.4
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,1_2,548
2,6_8,603
3,2_5,582.8
4,3_7,592
5,3_8,613.4
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,3_4,572.4
2,7_9,692.6
3,6_9,638.4
4,5_9,703.25
5,1_6,568
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,7_8,785.8
2,4_6,687.2
3,4_7,662.8
4,3_7,592
5,1_6,568
6,3_9,569.2
7,1_8,575.4
8,1_9,512.6
1,8_9,843
2,4_6,687.2
3,3_6,669.4
4,1_5,635.6
5,4_9,737.4
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,4_5,677
2,7_9,692.6
3,2_5,582.8
4,2_6,679
5,3_8,613.4
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,8_9,843
2,5_7,638.6
3,5_8,653.4
4,5_9,703.25
5,2_7,563.2
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,3_4,572.4
2,5_7,638.6
3,2_5,582.8
4,1_5,635.6
5,4_9,737.4
6,3_9,569.2
7,2_9,588.2
8,1_9,512.6
1,1_2,548
2,5_7,638.6
3,1_4,655.4
4,1_5,635.6
5,4_9,737.4
6,3_9,569.2
7,1_8,575.4
8,1_9,512.6
1,6_7,763.4
2,3_5,610.8
3,1_4,655.4
4,3_7,592
5,2_7,563.2
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,4_5,677
2,1_3,495.8
3,5_8,653.4
4,1_5,635.6
5,3_8,613.4
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,7_8,785.8
2,4_6,687.2
3,1_4,655.4
4,3_7,592
5,2_7,563.2
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,6_7,763.4
2,5_7,638.6
3,6_9,638.4
4,1_5,635.6
5,3_8,613.4
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,8_9,843
2,7_9,692.6
3,5_8,653.4
4,1_5,635.6
5,2_7,563.2
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,4_5,677
2,1_3,495.8
3,2_5,582.8
4,5_9,703.25
5,4_9,737.4
6,3_9,569.2
7,1_8,575.4
8,1_9,512.6
1,4_5,677
2,4_6,687.2
3,3_6,669.4
4,5_9,703.25
5,1_6,568
6,3_9,569.2
7,2_9,588.2
8,1_9,512.6
1,3_4,572.4
2,1_3,495.8
3,2_5,582.8
4,5_9,703.25
5,2_7,563.2
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,8_9,843
2,6_8,603
3,2_5,582.8
4,1_5,635.6
5,2_7,563.2
6,1_7,550.6
7,2_9,588.2
8,1_9,512.6
1,8_9,843
2,2_4,645.2
3,6_9,638.4
4,5_9,703.25
5,3_8,613.4
6,1_7,550.6
7,1_8,575.4
8,1_9,512.6
1,8_9,843
2,1_3,495.8
3,5_8,653.4
4,5_9,703.25
5,4_9,737.4
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,4_5,677
2,1_3,495.8
3,6_9,638.4
4,5_9,703.25
5,3_8,613.4
6,2_8,627.8
7,2_9,588.2
8,1_9,512.6
1,2_3,615.4
2,3_5,610.8
3,2_5,582.8
4,5_9,703.25
5,1_6,568
6,2_8,627.8
7,1_8,575.4
8,1_9,512.6
1,8_9,843
2,6_8,603
3,2_5,582.8
